earliest_filing_year,ctry_code,ipc_green,count
1985,HU,Agriculture and Forestry,32.55489718614718614730
1986,HU,Agriculture and Forestry,36.36457065584854631505
1987,HU,Agriculture and Forestry,27.96297087415508468131
1988,HU,Agriculture and Forestry,41.62106137326725562014
1989,HU,Agriculture and Forestry,16.31897130647130647128
1990,HU,Agriculture and Forestry,15.76067323481116584566
1991,HU,Agriculture and Forestry,14.31406485671191553542
1992,HU,Agriculture and Forestry,12.08333333333333333335
1993,HU,Agriculture and Forestry,4.39285714285714285713
1994,HU,Agriculture and Forestry,14.63333333333333333332
1995,HU,Agriculture and Forestry,9.91393398268398268405
1996,HU,Agriculture and Forestry,1.83333333333333333333
1997,HU,Agriculture and Forestry,7.69079939668174962295
1998,HU,Agriculture and Forestry,8.83333333333333333332
1999,HU,Agriculture and Forestry,3.85000000000000000000
2000,HU,Agriculture and Forestry,4.68107769423558897242
2001,HU,Agriculture and Forestry,2.00696803196803196803
2002,HU,Agriculture and Forestry,4.40344827586206896549
2003,HU,Agriculture and Forestry,2.15054945054945054946
2004,HU,Agriculture and Forestry,1.98317307692307692308
2005,HU,Agriculture and Forestry,1.39999999999999999999
2006,HU,Agriculture and Forestry,3.59909909909909909915
2007,HU,Agriculture and Forestry,4.49692982456140350875
2008,HU,Agriculture and Forestry,0.32019704433497536945
2009,HU,Agriculture and Forestry,1.68928571428571428572
2010,HU,Agriculture and Forestry,1.91071428571428571428
2011,HU,Agriculture and Forestry,1.67369852369852369852
2012,HU,Agriculture and Forestry,3.45277777777777777777
2013,HU,Agriculture and Forestry,3.22424776869221313666
2014,HU,Agriculture and Forestry,1.16051844466600199402
2015,HU,Agriculture and Forestry,3.04032951697425381630
2016,HU,Agriculture and Forestry,6.97415789959394610552
2017,HU,Agriculture and Forestry,5.67333887043189368770
2018,HU,Agriculture and Forestry,1.50000000000000000000
9999,HU,Agriculture and Forestry,0.25000000000000000000
1987,ID,Agriculture and Forestry,0.33333333333333333335
1988,ID,Agriculture and Forestry,0.50000000000000000000
1989,ID,Agriculture and Forestry,1.50000000000000000000
1990,ID,Agriculture and Forestry,0.14285714285714285714
1991,ID,Agriculture and Forestry,0.25396825396825396827
1992,ID,Agriculture and Forestry,0.13888888888888888890
1993,ID,Agriculture and Forestry,0.83333333333333333333
1995,ID,Agriculture and Forestry,0.49999999999999999999
1996,ID,Agriculture and Forestry,1.28571428571428571430
1997,ID,Agriculture and Forestry,1.00000000000000000000
1999,ID,Agriculture and Forestry,1.00000000000000000000
2004,ID,Agriculture and Forestry,0.33333333333333333334
2005,ID,Agriculture and Forestry,0.28571428571428571428
2008,ID,Agriculture and Forestry,0.50000000000000000000
2012,ID,Agriculture and Forestry,0.86666666666666666666
2013,ID,Agriculture and Forestry,0.04761904761904761905
2015,ID,Agriculture and Forestry,0.08333333333333333333
1959,IE,Agriculture and Forestry,0.50000000000000000000
1972,IE,Agriculture and Forestry,0.03030303030303030303
1980,IE,Agriculture and Forestry,0.50000000000000000000
1986,IE,Agriculture and Forestry,1.16666666666666666666
1987,IE,Agriculture and Forestry,0.38888888888888888889
1988,IE,Agriculture and Forestry,0.06250000000000000000
1989,IE,Agriculture and Forestry,0.01136363636363636364
1990,IE,Agriculture and Forestry,0.77777777777777777779
1993,IE,Agriculture and Forestry,0.33333333333333333334
1994,IE,Agriculture and Forestry,1.37500000000000000001
1995,IE,Agriculture and Forestry,0.34615384615384615384
1996,IE,Agriculture and Forestry,2.44347319347319347320
1997,IE,Agriculture and Forestry,2.29761904761904761903
1998,IE,Agriculture and Forestry,1.38266443701226309922
1999,IE,Agriculture and Forestry,0.80312175368396752719
2000,IE,Agriculture and Forestry,0.49583333333333333333
2001,IE,Agriculture and Forestry,1.00250455373406193082
2002,IE,Agriculture and Forestry,1.22521595552155823803
2003,IE,Agriculture and Forestry,0.89012066150224044964
2004,IE,Agriculture and Forestry,0.61856060606060606059
2005,IE,Agriculture and Forestry,0.13955789098104088617
2006,IE,Agriculture and Forestry,0.94444444444444444445
2007,IE,Agriculture and Forestry,0.60034732225743461700
2008,IE,Agriculture and Forestry,1.61428571428571428572
2009,IE,Agriculture and Forestry,0.99166666666666666668
2010,IE,Agriculture and Forestry,3.99805008210180623977
2011,IE,Agriculture and Forestry,0.23520923520923520924
2012,IE,Agriculture and Forestry,0.61415481070653484447
2013,IE,Agriculture and Forestry,3.77361111111111111112
2014,IE,Agriculture and Forestry,2.44426550461033219661
2015,IE,Agriculture and Forestry,1.77657647907647907646
2016,IE,Agriculture and Forestry,0.98589743589743589749
2017,IE,Agriculture and Forestry,1.96296296296296296297
2018,IE,Agriculture and Forestry,1.50148809523809523813
1949,IL,Agriculture and Forestry,1.00000000000000000000
1966,IL,Agriculture and Forestry,0.25000000000000000000
1968,IL,Agriculture and Forestry,0.58333333333333333333
1969,IL,Agriculture and Forestry,0.50000000000000000000
1970,IL,Agriculture and Forestry,0.50000000000000000000
1971,IL,Agriculture and Forestry,0.51154401154401154402
1972,IL,Agriculture and Forestry,0.62500000000000000000
1973,IL,Agriculture and Forestry,0.40476190476190476190
1974,IL,Agriculture and Forestry,2.03333333333333333332
1975,IL,Agriculture and Forestry,2.73928571428571428572
1976,IL,Agriculture and Forestry,2.83333333333333333331
1977,IL,Agriculture and Forestry,1.88333333333333333334
1978,IL,Agriculture and Forestry,1.16666666666666666667
1979,IL,Agriculture and Forestry,2.65000000000000000000
1980,IL,Agriculture and Forestry,1.33333333333333333334
1981,IL,Agriculture and Forestry,1.16666666666666666666
1982,IL,Agriculture and Forestry,5.29166666666666666667
1983,IL,Agriculture and Forestry,1.76190476190476190475
1984,IL,Agriculture and Forestry,1.50000000000000000000
1985,IL,Agriculture and Forestry,3.19642857142857142855
1986,IL,Agriculture and Forestry,3.95000000000000000002
1987,IL,Agriculture and Forestry,3.05511363636363636366
1988,IL,Agriculture and Forestry,4.59494047619047619047
1989,IL,Agriculture and Forestry,3.47500000000000000006
1990,IL,Agriculture and Forestry,1.15400432900432900433
1991,IL,Agriculture and Forestry,4.73392857142857142857
1992,IL,Agriculture and Forestry,4.69628427128427128426
1993,IL,Agriculture and Forestry,2.75181159420289855073
1994,IL,Agriculture and Forestry,5.64718419625914882081
1995,IL,Agriculture and Forestry,3.17664660616638017772
1996,IL,Agriculture and Forestry,7.12408167812579577285
1997,IL,Agriculture and Forestry,6.84428910641597208760
1998,IL,Agriculture and Forestry,8.09097858930576397867
1999,IL,Agriculture and Forestry,5.80158994323754049157
2000,IL,Agriculture and Forestry,6.20712612334071341405
2001,IL,Agriculture and Forestry,10.50769207943580670551
2002,IL,Agriculture and Forestry,10.97708419226855024184
2003,IL,Agriculture and Forestry,11.15508473388235132748
2004,IL,Agriculture and Forestry,8.73728508613257883091
2005,IL,Agriculture and Forestry,12.89914620715917673045
2006,IL,Agriculture and Forestry,10.55827565180526083970
2007,IL,Agriculture and Forestry,8.37920981212973705935
2008,IL,Agriculture and Forestry,8.78549481959111940136
2009,IL,Agriculture and Forestry,6.64813094672934489868
2010,IL,Agriculture and Forestry,11.21849730645102695917
2011,IL,Agriculture and Forestry,7.12382261034826936248
2012,IL,Agriculture and Forestry,10.95677126794773853591
2013,IL,Agriculture and Forestry,10.01138689526847421587
2014,IL,Agriculture and Forestry,12.18911684720508249922
2015,IL,Agriculture and Forestry,10.52668783233798713669
2016,IL,Agriculture and Forestry,11.59689011968423733134
2017,IL,Agriculture and Forestry,8.62041881074899942827
2018,IL,Agriculture and Forestry,8.30232683982683982686
1969,IN,Agriculture and Forestry,0.03571428571428571429
1972,IN,Agriculture and Forestry,1.00000000000000000000
1973,IN,Agriculture and Forestry,0.50000000000000000000
1974,IN,Agriculture and Forestry,0.08333333333333333333
1975,IN,Agriculture and Forestry,0.71071428571428571430
1976,IN,Agriculture and Forestry,0.12500000000000000000
1977,IN,Agriculture and Forestry,0.25324675324675324678
1978,IN,Agriculture and Forestry,0.66666666666666666666
1980,IN,Agriculture and Forestry,0.12500000000000000000
1981,IN,Agriculture and Forestry,0.69166666666666666667
1982,IN,Agriculture and Forestry,0.25000000000000000001
1983,IN,Agriculture and Forestry,2.87878787878787878788
1984,IN,Agriculture and Forestry,2.52777777777777777778
1985,IN,Agriculture and Forestry,2.75000000000000000001
1986,IN,Agriculture and Forestry,5.16666666666666666667
1987,IN,Agriculture and Forestry,2.34915824915824915825
1988,IN,Agriculture and Forestry,0.14285714285714285714
1989,IN,Agriculture and Forestry,2.17500000000000000000
1990,IN,Agriculture and Forestry,6.00000000000000000000
1991,IN,Agriculture and Forestry,3.00000000000000000000
1992,IN,Agriculture and Forestry,5.43214285714285714283
1993,IN,Agriculture and Forestry,6.77936507936507936507
1994,IN,Agriculture and Forestry,10.13888888888888888889
1995,IN,Agriculture and Forestry,7.82575757575757575762
1996,IN,Agriculture and Forestry,8.98035714285714285714
1997,IN,Agriculture and Forestry,9.75574532312925170067
1998,IN,Agriculture and Forestry,10.98742690058479532165
1999,IN,Agriculture and Forestry,12.78930375180375180376
2000,IN,Agriculture and Forestry,24.71900539936254221976
2001,IN,Agriculture and Forestry,11.64658579724369198055
2002,IN,Agriculture and Forestry,10.17370497859628294407
2003,IN,Agriculture and Forestry,6.53926340623957307179
2004,IN,Agriculture and Forestry,7.93149980918752943696
2005,IN,Agriculture and Forestry,9.71364495572083164418
2006,IN,Agriculture and Forestry,5.01650969551064575928
2007,IN,Agriculture and Forestry,3.97962395699598849097
2008,IN,Agriculture and Forestry,7.05185865966525355577
2009,IN,Agriculture and Forestry,7.98305297431982741088
2010,IN,Agriculture and Forestry,23.47620266503449470836
2011,IN,Agriculture and Forestry,15.55870791865207152500
2012,IN,Agriculture and Forestry,12.85354523091147248957
2013,IN,Agriculture and Forestry,39.47853737550742618599
2014,IN,Agriculture and Forestry,23.61684113533296183018
2015,IN,Agriculture and Forestry,24.71001382123393362281
2016,IN,Agriculture and Forestry,26.95841058886877629530
2017,IN,Agriculture and Forestry,37.10233087642474300797
2018,IN,Agriculture and Forestry,26.51882998014029827845
2019,IN,Agriculture and Forestry,0.83333333333333333335
2003,IQ,Agriculture and Forestry,0.25000000000000000000
1983,IR,Agriculture and Forestry,0.05000000000000000000
1992,IR,Agriculture and Forestry,0.09090909090909090909
2007,IR,Agriculture and Forestry,0.50000000000000000000
2016,IR,Agriculture and Forestry,0.28571428571428571428
2017,IR,Agriculture and Forestry,0.25000000000000000000
2018,IR,Agriculture and Forestry,0.25000000000000000000
1986,IS,Agriculture and Forestry,0.09909909909909909911
1987,IS,Agriculture and Forestry,0.09999999999999999999
1989,IS,Agriculture and Forestry,0.11538461538461538462
1990,IS,Agriculture and Forestry,0.06060606060606060606
1992,IS,Agriculture and Forestry,0.45000000000000000000
1994,IS,Agriculture and Forestry,0.04000000000000000000
1997,IS,Agriculture and Forestry,0.12500000000000000000
1999,IS,Agriculture and Forestry,0.03333333333333333333
2000,IS,Agriculture and Forestry,0.25000000000000000000
2004,IS,Agriculture and Forestry,0.25000000000000000000
2005,IS,Agriculture and Forestry,0.15909090909090909089
2011,IS,Agriculture and Forestry,0.06250000000000000000
2016,IS,Agriculture and Forestry,0.27272727272727272727
1906,IT,Agriculture and Forestry,1.00000000000000000000
1911,IT,Agriculture and Forestry,0.99999999999999999999
1914,IT,Agriculture and Forestry,2.00000000000000000000
1919,IT,Agriculture and Forestry,2.00000000000000000000
1924,IT,Agriculture and Forestry,1.00000000000000000000
1926,IT,Agriculture and Forestry,3.00000000000000000000
1927,IT,Agriculture and Forestry,1.00000000000000000000
1931,IT,Agriculture and Forestry,1.00000000000000000000
1932,IT,Agriculture and Forestry,0.50000000000000000000
1936,IT,Agriculture and Forestry,1.00000000000000000000
1941,IT,Agriculture and Forestry,2.00000000000000000000
1950,IT,Agriculture and Forestry,1.00000000000000000000
1951,IT,Agriculture and Forestry,2.00000000000000000000
1953,IT,Agriculture and Forestry,1.50000000000000000000
1954,IT,Agriculture and Forestry,0.50000000000000000000
1955,IT,Agriculture and Forestry,3.99999999999999999999
1956,IT,Agriculture and Forestry,0.83333333333333333333
1957,IT,Agriculture and Forestry,1.66666666666666666667
1958,IT,Agriculture and Forestry,0.75000000000000000000
1959,IT,Agriculture and Forestry,1.37500000000000000000
1960,IT,Agriculture and Forestry,2.50000000000000000000
1961,IT,Agriculture and Forestry,4.29166666666666666667
1962,IT,Agriculture and Forestry,2.66666666666666666666
1963,IT,Agriculture and Forestry,3.40530303030303030303
1964,IT,Agriculture and Forestry,1.16666666666666666668
1965,IT,Agriculture and Forestry,0.75000000000000000000
1967,IT,Agriculture and Forestry,1.33333333333333333334
1968,IT,Agriculture and Forestry,1.54000000000000000000
1969,IT,Agriculture and Forestry,0.70000000000000000000
1970,IT,Agriculture and Forestry,5.12500000000000000001
1971,IT,Agriculture and Forestry,1.30000000000000000001
1972,IT,Agriculture and Forestry,0.75727513227513227514
1973,IT,Agriculture and Forestry,3.22023809523809523808
1974,IT,Agriculture and Forestry,4.34565712065712065714
1975,IT,Agriculture and Forestry,1.95008000512032770098
1976,IT,Agriculture and Forestry,6.59783354783354783353
1977,IT,Agriculture and Forestry,8.99377289377289377297
1978,IT,Agriculture and Forestry,12.50247873471557682084
1979,IT,Agriculture and Forestry,13.14456376956376956373
1980,IT,Agriculture and Forestry,13.54635452267031214402
1981,IT,Agriculture and Forestry,16.99261083743842364522
1982,IT,Agriculture and Forestry,11.30165945165945165937
1983,IT,Agriculture and Forestry,1.88472222222222222221
1984,IT,Agriculture and Forestry,4.86785714285714285715
1985,IT,Agriculture and Forestry,3.25075736355148119853
1986,IT,Agriculture and Forestry,6.88726242629358795733
1987,IT,Agriculture and Forestry,5.59592670401493930903
1988,IT,Agriculture and Forestry,2.16785714285714285716
1989,IT,Agriculture and Forestry,9.32225829725829725831
1990,IT,Agriculture and Forestry,6.26770313020313020316
1991,IT,Agriculture and Forestry,4.28988625753331635686
1992,IT,Agriculture and Forestry,6.05155122655122655121
1993,IT,Agriculture and Forestry,4.30445279866332497910
1994,IT,Agriculture and Forestry,3.27982758620689655181
1995,IT,Agriculture and Forestry,2.91274003774003774006
1996,IT,Agriculture and Forestry,10.50601917355256065556
1997,IT,Agriculture and Forestry,7.17042124542124542126
1998,IT,Agriculture and Forestry,9.59231791181281843420
1999,IT,Agriculture and Forestry,6.64765327013389863154
2000,IT,Agriculture and Forestry,11.63960823001994560039
2001,IT,Agriculture and Forestry,10.17820122665857693081
2002,IT,Agriculture and Forestry,15.41101626886126754610
2003,IT,Agriculture and Forestry,8.04150161511227461216
2004,IT,Agriculture and Forestry,8.98072686710746412241
2005,IT,Agriculture and Forestry,12.01465376728534623269
2006,IT,Agriculture and Forestry,11.06421998276218225081
2007,IT,Agriculture and Forestry,6.26872520361484707843
2008,IT,Agriculture and Forestry,9.87901248790009679919
2009,IT,Agriculture and Forestry,7.70417886566487135748
2010,IT,Agriculture and Forestry,8.85440240794300896604
2011,IT,Agriculture and Forestry,8.09009719780600787479
2012,IT,Agriculture and Forestry,7.57880750223954058990
2013,IT,Agriculture and Forestry,9.35103150598693892409
2014,IT,Agriculture and Forestry,10.80274522696821403536
2015,IT,Agriculture and Forestry,15.40142317957215655458
2016,IT,Agriculture and Forestry,17.27934271610742198979
2017,IT,Agriculture and Forestry,23.09294871794871794876
