earliest_filing_year,ctry_code,cpc_green,count
1916,RO,Other,8.99999999999999999999
1918,RO,Other,1.50000000000000000000
1919,RO,Other,4.50000000000000000000
1920,RO,Other,4.00000000000000000000
1921,RO,Other,2.00000000000000000000
1922,RO,Other,3.99999999999999999999
1924,RO,Other,4.00000000000000000000
1925,RO,Other,20.00000000000000000000
1926,RO,Other,4.00000000000000000000
1927,RO,Other,4.99999999999999999999
1928,RO,Other,2.00000000000000000000
1929,RO,Other,5.00000000000000000000
1930,RO,Other,3.00000000000000000000
1931,RO,Other,1.00000000000000000000
1932,RO,Other,1.00000000000000000000
1933,RO,Other,6.00000000000000000000
1934,RO,Other,4.00000000000000000000
1935,RO,Other,3.50000000000000000002
1936,RO,Other,5.99999999999999999999
1937,RO,Other,13.00000000000000000000
1938,RO,Other,5.50000000000000000000
1940,RO,Other,1.00000000000000000000
1941,RO,Other,2.99999999999999999999
1942,RO,Other,1.00000000000000000000
1946,RO,Other,1.00000000000000000000
1947,RO,Other,3.00000000000000000000
1949,RO,Other,2.99999999999999999999
1950,RO,Other,1.00000000000000000000
1952,RO,Other,3.00000000000000000000
1953,RO,Other,2.99999999999999999999
1954,RO,Other,2.00000000000000000000
1955,RO,Other,3.50000000000000000000
1956,RO,Other,13.83333333333333333332
1957,RO,Other,7.99999999999999999997
1958,RO,Other,9.33333333333333333338
1959,RO,Other,16.00000000000000000001
1960,RO,Other,18.99999999999999999996
1961,RO,Other,23.50000000000000000000
1962,RO,Other,17.99999999999999999998
1963,RO,Other,52.49999999999999999999
1964,RO,Other,50.16666666666666666662
1965,RO,Other,51.24999999999999999995
1966,RO,Other,66.16666666666666666668
1967,RO,Other,58.43333333333333333330
1968,RO,Other,46.41666666666666666671
1969,RO,Other,65.22222222222222222220
1970,RO,Other,73.45000000000000000000
1971,RO,Other,130.89999999999999999990
1972,RO,Other,253.55555555555555555551
1973,RO,Other,442.83333333333333333332
1974,RO,Other,731.83333333333333333330
1975,RO,Other,597.33333333333333333330
1976,RO,Other,928.41666666666666666666
1977,RO,Other,910.11111111111111111112
1978,RO,Other,665.99999999999999999995
1979,RO,Other,1044.16666666666666666664
1980,RO,Other,1029.45833333333333333323
1981,RO,Other,1094.20238095238095238086
1982,RO,Other,1222.91666666666666666660
1983,RO,Other,1371.16666666666666666656
1984,RO,Other,1505.08333333333333333325
1985,RO,Other,1892.19999999999999999990
1986,RO,Other,1885.16666666666666666666
1987,RO,Other,2049.41666666666666666660
1988,RO,Other,1192.24999999999999999994
1989,RO,Other,2310.99999999999999999988
1990,RO,Other,1297.52222222222222222218
1991,RO,Other,981.64523809523809523814
1992,RO,Other,577.76428571428571428564
1993,RO,Other,694.26666666666666666661
1994,RO,Other,848.66666666666666666678
1995,RO,Other,937.00641025641025641018
1996,RO,Other,904.04999999999999999997
1997,RO,Other,787.19926739926739926744
1998,RO,Other,460.11666666666666666671
1999,RO,Other,280.14087301587301587310
2000,RO,Other,235.07380952380952380959
2001,RO,Other,221.07240259740259740275
2002,RO,Other,272.52204374572795625415
2003,RO,Other,204.36111111111111111105
2004,RO,Other,251.89148629148629148660
2005,RO,Other,218.98690476190476190496
2006,RO,Other,257.30194991789819376067
2007,RO,Other,291.74497354497354497372
2008,RO,Other,459.30027151211361737706
2009,RO,Other,482.95674603174603174615
2010,RO,Other,767.27554112554112554119
2011,RO,Other,746.57697811447811447823
2012,RO,Other,574.73740981240981241008
2013,RO,Other,546.50150555463055463104
2014,RO,Other,544.34465811965811965880
2015,RO,Other,644.17166400850611377078
2016,RO,Other,660.48070728291316526615
2017,RO,Other,835.94973544973544973663
2018,RO,Other,466.16666666666666666668
2019,RO,Other,48.99999999999999999997
9999,RO,Other,25.50000000000000000000
1906,RS,Other,2.00000000000000000000
1907,RS,Other,1.00000000000000000000
1910,RS,Other,2.00000000000000000000
1912,RS,Other,3.00000000000000000000
1913,RS,Other,2.00000000000000000000
1914,RS,Other,2.00000000000000000000
1916,RS,Other,1.00000000000000000000
1917,RS,Other,2.00000000000000000000
1918,RS,Other,2.00000000000000000000
1920,RS,Other,2.00000000000000000000
1938,RS,Other,1.00000000000000000000
1949,RS,Other,1.00000000000000000000
1950,RS,Other,3.00000000000000000000
1951,RS,Other,2.00000000000000000000
1959,RS,Other,1.00000000000000000000
1968,RS,Other,0.66666666666666666666
1969,RS,Other,1.00000000000000000000
1971,RS,Other,1.00000000000000000000
1973,RS,Other,0.50000000000000000000
1974,RS,Other,1.50000000000000000000
1975,RS,Other,3.00000000000000000000
1976,RS,Other,2.50000000000000000000
1977,RS,Other,8.50000000000000000000
1978,RS,Other,12.16666666666666666666
1979,RS,Other,6.00000000000000000000
1980,RS,Other,18.33333333333333333333
1981,RS,Other,15.50000000000000000000
1982,RS,Other,16.00000000000000000000
1983,RS,Other,6.00000000000000000000
1984,RS,Other,16.08333333333333333333
1985,RS,Other,11.50000000000000000000
1986,RS,Other,24.50000000000000000000
1987,RS,Other,15.83333333333333333334
1988,RS,Other,10.50000000000000000000
1989,RS,Other,8.50000000000000000000
1990,RS,Other,2.00000000000000000000
1991,RS,Other,3.00000000000000000001
1992,RS,Other,4.00000000000000000000
1993,RS,Other,4.49999999999999999999
1994,RS,Other,0.50000000000000000000
1995,RS,Other,5.66666666666666666666
1996,RS,Other,8.00000000000000000000
1997,RS,Other,17.66666666666666666666
1998,RS,Other,7.66666666666666666666
1999,RS,Other,13.66666666666666666666
2000,RS,Other,24.24285714285714285714
2001,RS,Other,38.41666666666666666671
2002,RS,Other,25.83333333333333333328
2003,RS,Other,31.75000000000000000000
2004,RS,Other,34.22222222222222222226
2005,RS,Other,49.89285714285714285712
2006,RS,Other,49.95000000000000000001
2007,RS,Other,54.86904761904761904790
2008,RS,Other,42.36742424242424242424
2009,RS,Other,87.40288248337028824844
2010,RS,Other,74.80764790764790764790
2011,RS,Other,34.91851851851851851864
2012,RS,Other,67.18888888888888888906
2013,RS,Other,59.05925697865353037798
2014,RS,Other,80.39561688311688311721
2015,RS,Other,82.10035014005602240933
2016,RS,Other,76.73400412796697626424
2017,RS,Other,84.53862179487179487237
2018,RS,Other,56.41666666666666666651
2019,RS,Other,14.49999999999999999998
9999,RS,Other,3.00000000000000000000
1878,RU,Other,2.00000000000000000000
1888,RU,Other,1.00000000000000000000
1889,RU,Other,9.00000000000000000000
1890,RU,Other,6.00000000000000000000
1891,RU,Other,6.00000000000000000000
1892,RU,Other,3.00000000000000000000
1893,RU,Other,11.00000000000000000000
1894,RU,Other,6.00000000000000000000
1895,RU,Other,11.00000000000000000000
1896,RU,Other,11.00000000000000000000
1897,RU,Other,18.00000000000000000000
1898,RU,Other,20.00000000000000000000
1899,RU,Other,18.50000000000000000000
1900,RU,Other,19.00000000000000000000
1901,RU,Other,14.50000000000000000000
1902,RU,Other,25.00000000000000000000
1903,RU,Other,134.49999999999999999999
1904,RU,Other,73.00000000000000000000
1905,RU,Other,78.66666666666666666665
1906,RU,Other,99.91666666666666666664
1907,RU,Other,106.00000000000000000001
1908,RU,Other,115.99999999999999999996
1909,RU,Other,121.33333333333333333329
1910,RU,Other,142.99999999999999999996
1911,RU,Other,130.83333333333333333333
1912,RU,Other,146.49999999999999999999
1913,RU,Other,115.99999999999999999997
1914,RU,Other,72.99999999999999999999
1915,RU,Other,21.99999999999999999999
1916,RU,Other,42.66666666666666666665
1917,RU,Other,25.99999999999999999997
1918,RU,Other,31.00000000000000000000
1919,RU,Other,13.00000000000000000000
1920,RU,Other,18.49999999999999999999
1921,RU,Other,15.99999999999999999998
1922,RU,Other,25.99999999999999999999
1923,RU,Other,22.50000000000000000000
1924,RU,Other,39.50000000000000000000
1925,RU,Other,37.00000000000000000000
1926,RU,Other,46.49999999999999999999
1927,RU,Other,57.00000000000000000000
1928,RU,Other,46.16666666666666666665
1929,RU,Other,56.00000000000000000000
1930,RU,Other,50.50000000000000000000
1931,RU,Other,31.50000000000000000000
1932,RU,Other,21.83333333333333333334
1933,RU,Other,7.83333333333333333334
1934,RU,Other,7.00000000000000000000
1935,RU,Other,10.50000000000000000000
1936,RU,Other,20.50000000000000000001
1937,RU,Other,8.50000000000000000000
1938,RU,Other,15.33333333333333333333
1939,RU,Other,9.00000000000000000000
1940,RU,Other,2.99999999999999999999
1941,RU,Other,8.50000000000000000000
1942,RU,Other,10.00000000000000000000
1943,RU,Other,1.99999999999999999998
1944,RU,Other,6.00000000000000000000
1945,RU,Other,11.33333333333333333332
1946,RU,Other,13.74999999999999999998
1947,RU,Other,21.99999999999999999999
1948,RU,Other,23.75000000000000000002
1949,RU,Other,16.00000000000000000000
1950,RU,Other,17.50000000000000000000
1951,RU,Other,16.00000000000000000000
1952,RU,Other,7.00000000000000000000
1953,RU,Other,18.50000000000000000000
1954,RU,Other,10.00000000000000000002
1955,RU,Other,20.99999999999999999999
1956,RU,Other,17.83333333333333333333
1957,RU,Other,29.99999999999999999995
1958,RU,Other,68.49999999999999999999
1959,RU,Other,298.99999999999999999999
1960,RU,Other,2495.49999999999999999996
1961,RU,Other,2738.99999999999999999999
1962,RU,Other,250.66666666666666666663
1963,RU,Other,178.29999999999999999996
1964,RU,Other,231.83333333333333333341
1965,RU,Other,399.59999999999999999987
1966,RU,Other,708.44871794871794871775
1967,RU,Other,884.54285714285714285700
1968,RU,Other,967.29166666666666666633
1969,RU,Other,1152.40158730158730158707
1970,RU,Other,1506.75248599439775910301
1971,RU,Other,1980.30454545454545454503
1972,RU,Other,3334.07059884559884559845
1973,RU,Other,4758.67307692307692307645
1974,RU,Other,8274.39697802197802197752
1975,RU,Other,17800.81732804232804232732
1976,RU,Other,39833.65773809523809523689
1977,RU,Other,47018.07406584643426748564
1978,RU,Other,55861.34828042328042327902
1979,RU,Other,59259.12744200244200244072
1980,RU,Other,50871.73293650793650793497
1981,RU,Other,40682.69229797979797979640
1982,RU,Other,42878.87972582972582972458
1983,RU,Other,49153.59339826839826839718
1984,RU,Other,55067.61269841269841269697
1985,RU,Other,51368.38958333333333333208
1986,RU,Other,50000.58898809523809523679
1987,RU,Other,55851.98333333333333333164
1988,RU,Other,57383.49685592185592185415
1989,RU,Other,57021.71894409937888198587
1990,RU,Other,53326.18321733821733821621
1991,RU,Other,28210.92291666666666666602
1992,RU,Other,14300.97640345765345765236
1993,RU,Other,9600.59048292716055873914
1994,RU,Other,8937.71084022861196774247
1995,RU,Other,8217.72058080808080808083
1996,RU,Other,8323.54786181139122315625
1997,RU,Other,8100.89126984126984127014
1998,RU,Other,10052.35588937333123379732
1999,RU,Other,11758.70185348420642538406
2000,RU,Other,13022.46034459821224527106
2001,RU,Other,15384.30191864362520997313
2002,RU,Other,16984.86457130151983093259
2003,RU,Other,17908.27114577673788200119
2004,RU,Other,16989.96421955166150212635
2005,RU,Other,17801.13802237101344005979
2006,RU,Other,18423.98615412365412365363
2007,RU,Other,20702.84026811258269058802
2008,RU,Other,21541.50417273358449829021
2009,RU,Other,19263.43948363727775492581
2010,RU,Other,21390.87025374990338794625
2011,RU,Other,17846.96548817865666207761
2012,RU,Other,15718.34869094971622402371
2013,RU,Other,15256.78629343678653303490
2014,RU,Other,14247.83666280042054035947
2015,RU,Other,14437.11457061067429464615
2016,RU,Other,15209.27247417903660347230
2017,RU,Other,13424.47727813852813851541
2018,RU,Other,12462.50992063492063491029
2019,RU,Other,3859.74999999999999999826
9999,RU,Other,721.66666666666666666667
1986,RW,Other,0.50000000000000000000
1994,RW,Other,0.50000000000000000000
1996,RW,Other,0.50000000000000000000
1997,RW,Other,1.00000000000000000000
1998,RW,Other,0.50000000000000000000
2000,RW,Other,2.00000000000000000000
2001,RW,Other,1.00000000000000000000
2006,RW,Other,3.00000000000000000000
2007,RW,Other,1.00000000000000000000
2009,RW,Other,1.00000000000000000000
2010,RW,Other,1.50000000000000000000
2011,RW,Other,1.50000000000000000000
2012,RW,Other,3.00000000000000000000
2013,RW,Other,0.57552083333333333333
2016,RW,Other,0.49999999999999999998
2017,RW,Other,0.33333333333333333334
2018,RW,Other,0.50000000000000000000
1905,SA,Other,2.00000000000000000000
1916,SA,Other,1.00000000000000000000
1918,SA,Other,1.00000000000000000000
1919,SA,Other,1.00000000000000000000
1926,SA,Other,1.00000000000000000000
1927,SA,Other,1.00000000000000000000
1932,SA,Other,2.00000000000000000000
1938,SA,Other,1.00000000000000000000
1958,SA,Other,2.00000000000000000000
1962,SA,Other,2.00000000000000000000
1963,SA,Other,4.00000000000000000000
1965,SA,Other,2.00000000000000000000
1966,SA,Other,5.66666666666666666663
1967,SA,Other,1.25000000000000000000
1968,SA,Other,1.83333333333333333333
1969,SA,Other,3.50000000000000000000
1970,SA,Other,3.49999999999999999999
1971,SA,Other,10.33333333333333333334
1972,SA,Other,5.99999999999999999999
1973,SA,Other,4.28787878787878787885
1974,SA,Other,7.51190476190476190473
1975,SA,Other,4.16666666666666666666
1976,SA,Other,1.00000000000000000000
1977,SA,Other,2.00000000000000000000
1978,SA,Other,6.03131313131313131320
1979,SA,Other,4.41666666666666666667
1980,SA,Other,2.23333333333333333336
1981,SA,Other,7.79487179487179487184
1982,SA,Other,1.00000000000000000000
1983,SA,Other,5.33333333333333333333
1984,SA,Other,6.33333333333333333343
1985,SA,Other,3.83333333333333333334
1986,SA,Other,7.83333333333333333335
1987,SA,Other,6.49999999999999999999
1988,SA,Other,28.49999999999999999988
1989,SA,Other,10.49999999999999999994
1990,SA,Other,15.41666666666666666664
1991,SA,Other,13.61111111111111111105
1992,SA,Other,13.81628787878787878782
1993,SA,Other,20.04469696969696969702
1994,SA,Other,25.92500000000000000014
1995,SA,Other,21.26547619047619047600
1996,SA,Other,16.61666666666666666668
1997,SA,Other,29.19206349206349206352
1998,SA,Other,29.38320105820105820119
1999,SA,Other,29.86111111111111111108
2000,SA,Other,35.02705026455026455056
2001,SA,Other,33.15883838383838383850
2002,SA,Other,48.07043848573453836626
2003,SA,Other,48.92803030303030303051
2004,SA,Other,63.55666380188439011960
2005,SA,Other,59.01078518863001621648
